Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Qatar,QAT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,167.574,161.918,156.262,151.875,147.489,143.102,138.716,134.329,130.924,127.519,124.114,120.709,117.305,114.646,111.987,109.328,106.669,104.01,101.932,99.853,97.775,95.696,93.618,91.992,90.365,88.739,87.113,85.487,84.099,82.711,81.323,79.935,78.547,77.022,75.496,73.97,72.445,70.919,69.074,67.229,65.384,63.539,61.694,59.749,57.805,55.861,53.917,51.972,51.308,50.643,49.979,49.314,48.649,48.071,47.492,46.914,
Romania,ROU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,138.2,131.29,124.379,124.095,123.81,123.526,123.241,122.957,121.621,120.284,118.948,117.612,116.276,116.212,116.149,116.086,116.023,115.96,115.929,115.898,115.868,115.837,115.806,116.163,116.519,116.876,117.232,117.589,117.372,117.155,116.938,116.721,116.504,116.822,117.139,117.457,117.774,118.092,115.471,112.85,110.229,107.608,104.987,102.524,100.061,97.598,95.134,92.671,90.179,87.687,85.195,82.703,80.21,79.389,78.567,77.745,
Russian Federation,RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,126.477,124.168,124.424,123.318,119.312,118.976,119.555,119.097,119.243,122.902,122.529,121.301,121.797,121.495,122.798,127.205,129.634,129.857,131.772,133.56,134.906,131.951,128.506,130.859,133.713,127.211,112.045,110.243,110.328,113.531,116.2,118.919,130.912,160.861,178.406,168.924,153.784,142.343,138.573,150.485,158.477,164.279,170.942,176.561,172.411,172.621,157.349,147.369,145.842,138.439,136.517,129.818,124.168,120.192,120.428,,
Rwanda,RWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,397.184,393.947,390.71,388.334,385.959,383.583,381.208,378.832,377.786,376.74,375.693,374.647,373.601,371.364,369.126,366.889,364.652,362.415,354.913,347.412,339.911,332.41,324.908,326.991,329.073,331.155,333.238,335.32,390.863,446.406,501.949,557.492,613.036,558.437,503.839,449.241,394.643,340.045,328.983,317.922,306.86,295.799,284.737,270.124,255.511,240.897,226.284,211.67,206.367,201.063,195.759,190.455,185.152,181.467,177.783,174.098,
South Asia,SAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,472.1338421,462.1856746,452.1813946,439.8909372,427.6098155,415.4470602,403.2944206,391.2267441,379.3784472,367.5580405,355.7362165,343.9608122,332.1833778,322.7572958,313.332103,303.8920544,294.3960823,284.8922368,279.9719174,275.0271906,270.0645674,265.1096457,260.1107572,257.1073304,254.1250311,251.1719661,248.2338387,245.3279193,240.2280068,235.1516059,230.0955295,225.0765135,220.0760216,215.724136,211.3748385,207.0204479,202.6490126,198.2712879,195.1391585,192.0074827,188.8811525,185.766721,182.6613911,179.6326434,176.6058681,173.5783604,170.5408202,167.5014503,163.3527695,159.2089231,155.0688786,150.9345888,146.8076698,143.9970925,141.1851235,138.3677058,
Saudi Arabia,SAU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,326.737,322.848,318.959,313.629,308.298,302.967,297.637,292.306,283.327,274.348,265.37,256.391,247.412,238.179,228.947,219.714,210.481,201.249,194.381,187.513,180.645,173.777,166.91,162.277,157.643,153.01,148.377,143.744,137.5,131.257,125.013,118.769,112.525,109.491,106.457,103.424,100.39,97.356,96.438,95.52,94.602,93.683,92.765,92.506,92.247,91.988,91.728,91.469,89.612,87.756,85.899,84.042,82.185,81.181,80.176,79.172,
Sudan,SDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,338.729,334.712,330.695,326.985,323.276,319.566,315.856,312.147,308.689,305.232,301.774,298.317,294.859,293.175,291.491,289.806,288.122,286.438,285.661,284.884,284.107,283.33,282.552,281.359,280.165,278.971,277.777,276.583,275.019,273.455,271.891,270.327,268.763,266.536,264.309,262.082,259.855,257.628,254.45,251.271,248.092,244.914,241.735,238.04,234.345,230.65,226.956,223.261,218.981,214.7,210.42,206.139,201.859,199.538,197.217,194.896,
Senegal,SEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,444.358,440.715,437.072,436.461,435.85,435.239,434.628,434.017,427.243,420.469,413.695,406.921,400.147,387.04,373.933,360.825,347.718,334.611,323.945,313.278,302.612,291.945,281.278,271.024,260.77,250.515,240.261,230.006,227.22,224.434,221.648,218.862,216.076,217.46,218.844,220.228,221.612,222.996,222.452,221.907,221.363,220.818,220.274,216.819,213.365,209.91,206.456,203.001,196.034,189.067,182.1,175.133,168.166,163.863,159.561,155.258,
Singapore,SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,168.815,166.03,163.246,160.413,157.581,154.748,151.916,149.083,145.44,141.797,138.154,134.511,130.868,128.568,126.267,123.967,121.666,119.366,115.898,112.43,108.962,105.494,102.027,100.126,98.226,96.326,94.426,92.526,89.318,86.111,82.903,79.696,76.488,73.692,70.896,68.1,65.304,62.508,60.43,58.352,56.275,54.197,52.119,50.977,49.835,48.693,47.551,46.409,45.344,44.279,43.214,42.149,41.083,40.203,39.322,38.441,
Solomon Islands,SLB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,355.228,350.209,345.19,340.208,335.226,330.244,325.262,320.28,315.072,309.864,304.657,299.449,294.242,289.013,283.784,278.555,273.326,268.097,266.775,265.453,264.131,262.809,261.487,268.268,275.049,281.829,288.61,295.391,290.1,284.809,279.517,274.226,268.935,262.281,255.626,248.972,242.318,235.663,227.387,219.11,210.834,202.557,194.28,190.61,186.94,183.269,179.599,175.929,173.218,170.507,167.795,165.084,162.373,159.753,157.134,154.514,
Sierra Leone,SLE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,531.887,529.709,527.532,524.129,520.726,517.323,513.92,510.517,507.4,504.282,501.164,498.047,494.929,487.895,480.861,473.827,466.793,459.759,459.57,459.381,459.191,459.002,458.812,466.147,473.482,480.816,488.151,495.486,503.803,512.121,520.438,528.756,537.073,538.41,539.747,541.084,542.421,543.758,533.122,522.485,511.849,501.212,490.575,480.462,470.348,460.234,450.121,440.007,433.448,426.889,420.331,413.772,407.213,403.037,398.862,394.686,
El Salvador,SLV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,284.937,274.054,263.171,256.843,250.514,244.186,237.858,231.53,226.21,220.89,215.571,210.251,204.931,203.945,202.959,201.973,200.986,200,199.824,199.647,199.471,199.295,199.118,193.986,188.853,183.72,178.588,173.455,168.479,163.502,158.526,153.55,148.574,147.02,145.466,143.913,142.359,140.806,138.793,136.779,134.766,132.753,130.74,128.364,125.988,123.611,121.235,118.858,116.666,114.473,112.281,110.088,107.895,106.341,104.786,103.232,
San Marino,SMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,454.997,450.496,445.995,441.519,437.044,432.569,428.094,423.618,419.368,415.117,410.866,406.615,402.365,398.424,394.484,390.543,386.603,382.662,379.273,375.883,372.493,369.104,365.714,364.254,362.794,361.334,359.873,358.413,361.989,365.564,369.14,372.715,376.291,367.947,359.603,351.259,342.916,334.572,331.985,329.398,326.811,324.224,321.637,318.518,315.399,312.28,309.161,306.042,303.089,300.135,297.182,294.228,291.275,288.286,285.297,282.309,
Serbia,SRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,174.962,169.294,163.626,157.538,151.45,145.361,139.273,133.185,131.309,129.432,127.555,125.678,123.801,122.301,120.8,119.299,117.798,116.298,115.599,114.901,114.202,113.504,112.805,111.162,109.519,107.875,106.232,104.589,104.61,104.631,104.653,104.674,104.696,104.381,104.065,103.75,103.435,103.12,102.401,101.683,100.965,100.246,99.528,97.876,96.224,94.573,92.921,91.269,89.168,87.067,84.965,82.864,80.763,79.801,78.839,77.877,
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,431.5291571,426.3232665,421.1255094,416.6213609,412.1251758,407.6351371,403.1066978,398.5876465,393.7969994,389.0167182,384.2450005,379.4273689,374.6222719,369.9892221,365.3763941,360.7827449,356.1873148,351.6144115,348.0309198,344.4404908,340.8396447,337.1470152,333.4593097,331.6790841,329.9130188,328.1710945,326.4205659,324.7171164,327.7193177,330.7746104,333.8177987,336.5994062,339.225466,345.4466162,351.8543062,358.4333325,365.1085056,371.8076042,375.9085231,379.9690781,383.9674804,387.7932853,391.5089011,382.5718366,373.6242887,364.6728305,355.7550998,346.8032847,336.328304,325.897223,315.514521,305.185514,294.8951643,289.8332669,284.7529406,279.6508056,
South Sudan,SSD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,518.208,513.085,507.962,502.911,497.86,492.81,487.759,482.708,478.454,474.199,469.945,465.691,461.437,456.836,452.236,447.636,443.035,438.435,436.902,435.369,433.836,432.303,430.769,425.633,420.496,415.359,410.222,405.086,398.49,391.894,385.298,378.702,372.106,369.35,366.594,363.838,361.082,358.326,359.455,360.584,361.713,362.842,363.971,363.58,363.19,362.799,362.409,362.019,355.453,348.888,342.323,335.758,329.193,325.111,321.028,316.946,
Sub-Saharan Africa,SSF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,431.4863005,426.2795638,421.0813076,416.578142,412.0827622,407.5932583,403.0654373,398.5468591,393.7567231,388.9769957,384.2058936,379.388438,374.5834239,369.9508494,365.3383627,360.7448332,356.1495822,351.5768026,347.9939597,344.4040967,340.8038123,337.111486,333.4243754,331.6448654,329.8792989,328.1378156,326.3880057,324.684077,327.686383,330.7417675,333.7851532,336.566146,339.1920521,345.4120902,351.81847,358.3965818,365.0708587,371.7691269,375.8692796,379.9291016,383.9272939,387.7527345,391.4669726,382.5322361,373.5867232,364.6369639,355.7205882,346.7706311,336.2970404,325.8678471,315.4862677,305.1598655,294.8710271,289.8098002,284.730243,279.6287626,
Small states,SST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,276.0485207,272.3583028,268.2991483,264.9576926,261.542297,258.3121372,256.1945527,252.3092444,250.3806314,247.1214974,243.6199384,239.8893716,236.5316727,233.1706702,230.4379523,227.711565,224.7694125,222.324397,217.6632672,214.1091611,209.4415453,205.8371811,201.8115665,199.2055958,197.4268553,194.969023,191.8908026,189.4047891,189.8415694,190.873707,190.6727067,191.0101187,190.6788373,198.6016386,207.4713195,212.9511936,218.8848223,226.0061039,232.9131533,239.1688716,245.8805578,252.0988601,257.5062624,249.2617797,240.8139282,232.6973476,224.3312388,215.7741989,210.8373386,206.1809549,201.4622558,197.5465207,193.2694087,192.8997571,199.1821728,204.2046765,
Sao Tome and Principe,STP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,316.079,310.541,305.004,300.316,295.629,290.941,286.254,281.567,276.75,271.934,267.118,262.302,257.485,251.948,246.411,240.874,235.336,229.799,228.006,226.213,224.42,222.627,220.834,219.338,217.843,216.347,214.851,213.356,211.866,210.377,208.888,207.398,205.909,204.449,202.988,201.528,200.068,198.608,197.195,195.783,194.371,192.959,191.546,188.341,185.135,181.929,178.724,175.518,174.007,172.496,170.985,169.474,167.963,166.561,165.159,163.758,
Suriname,SUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,247.242,243.457,239.671,235.086,230.5,225.914,221.329,216.743,211.902,207.061,202.22,197.38,192.539,189.905,187.272,184.638,182.004,179.37,174.917,170.463,166.009,161.555,157.101,155.47,153.84,152.209,150.579,148.948,149.019,149.09,149.161,149.231,149.302,149.968,150.634,151.3,151.966,152.632,153.083,153.535,153.986,154.438,154.89,150.921,146.953,142.984,139.016,135.048,132.791,130.534,128.278,126.021,123.764,122.214,120.664,119.115,
Slovak Republic,SVK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,108.36,105.724,106.598,103.497,105.664,103.259,102.505,100.294,108.576,108.191,110.099,110.03,105.986,108.005,107.646,102.211,102.427,103.774,108.834,103.021,103.239,102.991,99.436,104.34,99.918,105.647,103.376,104.188,100.169,98.283,103.723,102.894,96.591,94.877,89.336,89.189,84.498,90.695,86.78,85.758,79.568,82.075,78.891,79.046,78.999,77.741,76.314,78.746,73.251,74.728,68.807,69.667,66.933,65.964,63.29,,
Slovenia,SVN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,108.402,102.999,95.11,93.22,96.14,91.321,90.453,81.113,88.059,85.952,86.743,85.923,80.73,82.355,75.36,76.527,78.658,73.572,73.503,68.804,68.868,70.932,63.56,56.614,58.44,54.82,53.546,51.815,51.377,50.952,48.585,43.971,,
Sweden,SWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,95.043,89.877,87.736,89.829,88.768,87.787,84.132,83.949,85.598,86.506,83.8,83.049,81.485,79.334,79.511,80.878,79.912,78.34,75.259,77.424,76.335,71.271,71.656,69.092,67.894,68.676,66.887,66.608,68.555,65.042,65.737,64.635,62.527,61.344,61.592,58.91,58.806,56.234,55.923,55.215,56.197,54.839,53.376,52.138,50.588,51.086,49.425,47.542,47.379,46.718,43.111,43.572,43.723,43.723,42.586,,
Swaziland,SWZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,398.657,395.095,391.533,388.005,384.478,380.95,377.423,373.895,367.961,362.028,356.094,350.16,344.227,338.318,332.409,326.5,320.591,314.682,307.395,300.108,292.821,285.534,278.247,274.153,270.059,265.965,261.871,257.777,260.108,262.439,264.77,267.101,269.432,294.533,319.634,344.735,369.837,394.938,429.472,464.006,498.541,533.075,567.609,568.846,570.082,571.319,572.555,573.791,575.903,578.015,580.127,582.239,584.351,598.361,612.371,626.381,
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,206.59,195.118,183.645,180.182,176.719,173.257,169.794,166.331,163.194,160.056,156.919,153.782,150.644,147.765,144.886,142.006,139.127,136.248,134.081,131.915,129.748,127.582,125.416,124.138,122.86,121.582,120.304,119.026,117.957,116.888,115.819,114.75,113.681,112.681,111.681,110.681,109.681,108.681,107.745,106.809,105.873,104.937,104.001,103.128,102.254,101.381,100.507,99.633,98.454,97.274,96.094,94.915,93.735,92.725,91.714,90.704,
Syrian Arab Republic,SYR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,325.368,319.635,313.901,306.917,299.934,292.951,285.967,278.984,270.737,262.489,254.242,245.995,237.748,230.69,223.632,216.575,209.517,202.46,196.556,190.653,184.749,178.846,172.943,168.096,163.249,158.403,153.556,148.71,144.711,140.712,136.714,132.715,128.716,124.722,120.727,116.732,112.737,108.742,105.34,101.938,98.536,95.134,91.731,88.844,85.957,83.07,80.183,77.295,79.608,81.921,84.233,86.546,88.859,87.643,86.427,85.212,
Turks and Caicos Islands,TCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,437.719,435.791,433.862,431.815,429.768,427.722,425.675,423.628,418.594,413.561,408.528,403.495,398.461,396.066,393.671,391.276,388.88,386.485,383.418,380.351,377.284,374.217,371.15,369.438,367.725,366.013,364.3,362.588,363.011,363.434,363.857,364.28,364.703,366.698,368.694,370.689,372.685,374.68,378.765,382.849,386.934,391.018,395.103,392.753,390.404,388.055,385.705,383.356,376.84,370.325,363.809,357.293,350.778,348.252,345.727,343.202,
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,380.8879052,378.4287476,376.2616668,356.9823726,337.7204431,318.5088203,299.2438162,279.9740584,266.2100499,252.4068739,238.5811844,224.7583061,210.9821904,203.5812577,196.1769244,188.7601547,181.2552618,173.725695,169.4966146,165.2896579,161.1223938,156.9714985,152.8250727,149.3046411,145.8138658,142.3340525,138.8488826,135.3785055,133.8806519,132.3963993,130.9166333,129.4914476,128.0316197,126.310658,124.5986623,122.9046985,121.1445724,119.4212194,117.3022241,115.1649752,112.9931459,110.7729507,108.5255407,106.5050735,104.4878976,102.4883491,100.5491695,98.60991353,97.24563908,95.90843547,94.60426067,93.33053903,92.08209991,90.80831314,89.54301367,89.29677511,
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,140.3685522,137.8304095,136.6160353,134.1051746,130.1805677,129.4232761,128.1957933,127.5426439,126.2601356,127.5325684,126.6786247,125.1684741,124.2546946,123.3604551,123.5297171,125.2294773,125.7445674,125.4640844,126.1551356,126.477966,126.8371263,124.8035869,122.7336376,122.7474827,124.0121489,120.7446307,112.5684289,111.5926668,111.8203551,113.7622548,115.7642791,118.2517067,123.5989788,134.8633981,141.7790458,139.4961926,133.250571,128.370323,124.7609346,128.910385,130.9618246,132.1470645,134.1448071,135.0747342,133.0079286,132.629143,125.4289464,121.3710015,119.5543251,114.1291025,111.1507433,107.5157749,104.2061881,101.9647689,99.96617412,,
Togo,TGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,414.024,405.565,397.106,389.165,381.224,373.283,365.342,357.401,349.792,342.183,334.574,326.966,319.357,312.629,305.901,299.173,292.446,285.718,279.535,273.352,267.169,260.987,254.804,251.97,249.135,246.301,243.467,240.633,244.707,248.78,252.854,256.927,261.001,271.081,281.162,291.243,301.324,311.404,312.416,313.428,314.44,315.453,316.465,315.464,314.463,313.462,312.461,311.461,302.372,293.283,284.195,275.106,266.018,261.058,256.099,251.139,
Thailand,THA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,286.104,282.731,279.357,276.38,273.403,270.426,267.449,264.472,260.571,256.669,252.768,248.866,244.964,239.387,233.81,228.233,222.656,217.078,211.686,206.293,200.901,195.508,190.115,180.051,169.987,159.922,149.858,139.793,138.378,136.962,135.546,134.131,132.715,133.499,134.282,135.066,135.849,136.633,136.781,136.929,137.077,137.226,137.374,133.017,128.661,124.305,119.949,115.593,114.08,112.567,111.054,109.542,108.029,106.675,105.32,103.966,
Tajikistan,TJK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,173.372,170.357,167.342,164.413,161.485,158.556,155.627,152.698,150.749,148.8,146.851,144.902,142.953,142.047,141.141,140.234,139.328,138.422,137.162,135.902,134.643,133.383,132.123,131.444,130.764,130.085,129.405,128.726,132.638,136.551,140.463,144.376,148.288,148.295,148.303,148.31,148.317,148.324,147.952,147.581,147.209,146.837,146.465,144.085,141.705,139.325,136.944,134.564,131.704,128.843,125.982,123.121,120.26,118.934,117.609,116.283,
Turkmenistan,TKM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,239.243,234.876,230.509,226.247,221.986,217.725,213.464,209.203,206.425,203.647,200.869,198.091,195.313,194.025,192.738,191.451,190.164,188.877,186.198,183.52,180.841,178.162,175.484,174.326,173.168,172.01,170.852,169.694,168.122,166.551,164.979,163.408,161.836,163.949,166.063,168.176,170.289,172.402,172.214,172.026,171.838,171.65,171.462,169.665,167.868,166.072,164.275,162.478,161.056,159.633,158.21,156.788,155.365,154.078,152.79,151.503,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,259.7151653,253.6971606,247.6737509,242.860908,238.0543872,233.2596008,228.4209812,223.6014282,218.8123265,214.009922,209.1871725,204.3167026,199.4333792,196.2099082,192.9873957,189.7664974,186.5292408,183.2961853,179.8724255,176.4444736,173.0060199,169.5376013,166.0539359,163.1446944,160.230904,157.3135851,154.3617437,151.4183382,148.6290214,145.8368157,143.040992,140.2578231,137.4639091,134.7494268,132.0468752,129.3598705,126.6774848,124.0039181,121.5506995,119.0938731,116.6306691,114.1584247,111.6883271,109.9840828,108.2760449,106.5637992,104.8434198,103.1218749,101.5458294,99.97212433,98.4021401,96.83510836,95.27137333,93.98191314,92.69307067,91.69666159,
Timor-Leste,TLS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,536.33,530.185,524.04,517.929,511.818,505.707,499.596,493.485,487.367,481.248,475.13,469.011,462.893,482.696,502.498,522.301,542.104,561.907,542.197,522.488,502.778,483.068,463.359,446.709,430.058,413.408,396.757,380.107,371.992,363.877,355.762,347.647,339.532,327.128,314.724,302.32,289.916,277.512,267.064,256.617,246.17,235.722,225.275,213.091,200.908,188.725,176.541,164.358,158.257,152.155,146.054,139.953,133.851,130.914,127.977,125.04,
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,307.2323455,302.9417592,298.4188676,293.0205414,287.7201032,282.5901766,277.5616141,272.6700287,268.2273557,263.7552027,259.2172741,254.6672046,250.0858618,245.6774201,241.2884941,236.9323022,232.6380998,228.3639198,222.2940929,216.2116727,210.1079625,203.9596545,197.7892066,192.9392589,188.0757708,183.2018594,178.2904272,173.3876453,169.5859414,165.7736006,161.9455614,158.0840503,154.2011566,151.0675572,147.9462275,144.8404013,141.7271605,138.6202992,136.3683936,134.107536,131.8391163,129.5956111,127.3366546,124.807239,122.2787511,119.7547539,117.2204769,114.7038572,111.8966198,109.1264052,106.386655,103.6929666,100.993898,99.68332377,98.38183437,97.088185,
Tonga,TON,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,279.831,273.997,268.163,262.447,256.731,251.015,245.299,239.583,234.567,229.551,224.535,219.52,214.504,210.435,206.366,202.297,198.227,194.158,190.209,186.26,182.31,178.361,174.412,171.104,167.797,164.49,161.182,157.875,156.57,155.265,153.96,152.655,151.351,149.445,147.539,145.634,143.728,141.823,138.681,135.539,132.397,129.255,126.113,123.614,121.115,118.616,116.117,113.618,111.92,110.222,108.524,106.826,105.128,103.621,102.114,100.607,
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,472.1338421,462.1856746,452.1813946,439.8909372,427.6098155,415.4470602,403.2944206,391.2267441,379.3784472,367.5580405,355.7362165,343.9608122,332.1833778,322.7572958,313.332103,303.8920544,294.3960823,284.8922368,279.9719174,275.0271906,270.0645674,265.1096457,260.1107572,257.1073304,254.1250311,251.1719661,248.2338387,245.3279193,240.2280068,235.1516059,230.0955295,225.0765135,220.0760216,215.724136,211.3748385,207.0204479,202.6490126,198.2712879,195.1391585,192.0074827,188.8811525,185.766721,182.6613911,179.6326434,176.6058681,173.5783604,170.5408202,167.5014503,163.3527695,159.2089231,155.0688786,150.9345888,146.8076698,143.9970925,141.1851235,138.3677058,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,431.4863005,426.2795638,421.0813076,416.578142,412.0827622,407.5932583,403.0654373,398.5468591,393.7567231,388.9769957,384.2058936,379.388438,374.5834239,369.9508494,365.3383627,360.7448332,356.1495822,351.5768026,347.9939597,344.4040967,340.8038123,337.111486,333.4243754,331.6448654,329.8792989,328.1378156,326.3880057,324.684077,327.686383,330.7417675,333.7851532,336.566146,339.1920521,345.4120902,351.81847,358.3965818,365.0708587,371.7691269,375.8692796,379.9291016,383.9272939,387.7527345,391.4669726,382.5322361,373.5867232,364.6369639,355.7205882,346.7706311,336.2970404,325.8678471,315.4862677,305.1598655,294.8710271,289.8098002,284.730243,279.6287626,
Trinidad and Tobago,TTO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,213.653,207.395,201.136,198.446,195.756,193.066,190.376,187.685,185.536,183.386,181.236,179.087,176.937,175.569,174.202,172.834,171.466,170.099,169.954,169.809,169.665,169.52,169.376,168.941,168.507,168.072,167.637,167.203,165.78,164.357,162.935,161.512,160.089,157.795,155.5,153.205,150.91,148.615,146.44,144.265,142.089,139.914,137.739,137.144,136.55,135.955,135.36,134.766,133.018,131.271,129.524,127.776,126.029,124.855,123.681,122.507,
Tunisia,TUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,420.755,412.868,404.98,395.678,386.375,377.073,367.771,358.469,344.733,330.997,317.261,303.525,289.789,281.423,273.057,264.691,256.325,247.959,237.267,226.575,215.883,205.191,194.499,188.032,181.565,175.098,168.631,162.164,153.88,145.595,137.311,129.027,120.743,114.373,108.002,101.632,95.261,88.891,87.15,85.409,83.668,81.927,80.185,79.151,78.117,77.083,76.049,75.015,75.015,75.015,75.015,75.015,75.015,74.108,73.2,72.292,
Turkey,TUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,268.0932,260.7628,253.4324,248.3412,243.25,238.1588,233.0675,227.9763,222.8211,217.6659,212.5106,207.3554,202.2002,197.5466,192.893,188.2394,183.5858,178.9322,174.8124,170.6927,166.5729,162.4532,158.3335,154.5634,150.7933,147.0232,143.2532,139.4831,136.1429,132.8028,129.4626,126.1224,122.7823,119.8587,116.9351,114.0115,111.0879,108.1643,105.5181,102.8718,100.2256,97.5794,94.9332,92.5146,90.0959,87.6773,85.2587,82.84,81.4179,79.9957,78.5736,77.1514,75.7293,74.348,72.9668,71.586,
Tuvalu,TUV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,381.33,378.597,375.865,372.733,369.601,366.468,363.336,360.204,356.709,353.213,349.718,346.223,342.727,338.452,334.177,329.901,325.626,321.351,320.562,319.772,318.983,318.193,317.404,320.665,323.925,327.186,330.447,333.708,347.314,360.921,374.527,388.134,401.74,414.147,426.554,438.962,451.369,463.776,461.502,459.228,456.954,454.68,452.406,431.614,410.821,390.029,369.237,348.444,329.384,310.323,291.262,272.202,253.141,248.127,243.114,238.1,
Uganda,UGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,377.324,371.445,365.566,360.475,355.385,350.294,345.204,340.113,338.159,336.204,334.249,332.295,330.34,330.055,329.769,329.484,329.199,328.913,330.333,331.753,333.173,334.592,336.012,346.709,357.406,368.104,378.801,389.498,408.3,427.103,445.905,464.708,483.51,492.226,500.942,509.658,518.374,527.09,516.769,506.448,496.127,485.806,475.485,457.046,438.606,420.167,401.727,383.288,369.961,356.635,343.309,329.982,316.656,299.732,282.807,265.883,
